,review_comment_message,is_good_review
25734,Colocaram uma data e até hje não chegou e new uma data prevista para a entrega vcs colocaram dinovo ,0
25735,"Não posso avaliar por enquanto, o produto foi postado e ocorreu uma greve no Pais. Obrigado.",0
25736,Foi bom recebe no praco certo,1
25737,Sem problemas.,1
25738,"O produto, é exatamente como esperava.perfeito.",1
25739,O produto está em outra cidade. Não tenho como retirar.paguei frete para ser entregue na minha casa.,0
25740,"As peças vieram conforme solicitado, porem as medidas não vieram conforme o pedido.",0
25741,O produto é exatamente como imaginei,1
25742,"Olá, comprei o produto justamente por ser térmico e para minha surpresa não é.

Coloquei água bem gelada e não durou 1h... Recomendo a loja mas não o produto!",0
25743,Senhores recebemos o produto no sábado entregamos p minha sobrinha ontem na véspera como presente de natal. Vocês enviaram o par de patins somente do lado direito. Minha sobrinha chorou muito já estav,0
25744,"Produto chegou certinho, bem embalado e dentro do prazo. ",1
25745,vou guardar o nome da loja. entrega rapida e produto qualudade.,1
25746,Foi conforme solicitado e no prazo informado.,1
25747,"vou continuar comprando com
certeza muito gato",1
25748,Recebi um produto diferente do que comprei. Mandei 2 email e ainda não fui comunicada o que houve. ,0
25749,"Fiz a compra de 2 itens, paguei o frete e esperava que a entrega fosse na minha casa. Porém tive que fazer a retirada nos correios e pra minha surpresa quando cheguei em casa e fui abri a caixa só tin",0
25750,Produto com excelente qualidade eu recomendo,1
25751,Acho que a lannister.com deve ter obrigação de exigir o cumprimento dos prazos.,0
25752,Falta 1 produto chegar...a fatura já chegou e minha lancheira não chegou em minha residência.,0
25753,Produto conforme descrição e entregue dentro do prazo. ,1
25754,"Tudo Ok, loja de confiança.",1
25755,Rápida e eficiente,1
25756,Em 2 meses de espera não recebi o produto. Dividi em duas vezes paguei as duas vezes e não recebi o produto. UMA VERGONHA! Estou indo no procon pois o baratheon não atende telefone. VERGONHA.,0
25757,Ótima ,1
25758,Entregaram um pouco antes do prazo. Mostrou eficiência na entrega. Possui facilidade nas formas de pagamento. Obrigado. Agradeço a todos. Beijos.,1
25759,Recomendo comprar nesta loja. A entrega foi pontual.,1
25760,"são muito mal para atener os seus clientes, não entregam a mercadoria no prazo.",0
25761,Muito bom recomendo a todos ,1
25762,Gostaria que fosse comprido o combinado !!!!,0
25763,"Recebi somente 1 produto apesar de ter pedido e pago 2 e não gostei da qualidade. Quero devolver
",0
25764,"Comprei 3 luminárias, recebi apenas 1(uma) e consta no pedido que recebi as 3. E agora o que eu faço? Preciso das 3 Pq é uma composição. Tô de mãos atadas.",0
25765,O produto é bom e chegou antes do esperado.,1
25766,recomendo....entrega super rápida.Produto de ótima qualidade.,1
25767,.,1
25768,Site seguro para compras..,1
25769,ok,1
25770,Poderia ter sido melhor se a entrega fosse em minha residência... Pois tive que enfrentar uma tremenda fila para retirar nos correios!,0
25771,"Recebi dois carregadores, porem com referencias diferentes. Modelo CDQ-X28 (CORRETO), e o outro que dei de presente e NAO SERVIU.",0
25772,"Loja muito eficiente, produtos bem embalados e entrega antes do prazo.",1
25773,"Recebi meu produto, porém veio avariado e não tem nenhum telefone que se possa tirar uma dúvida ou pedir uma orientação. Peço a gentileza de entrar em contato UR G E N T E - Sérgio (11) 94009-2813",0
25774,Recebi somente uma. Porém comprei duas. Não gostei da qualidade do produto e não veio embalada com etiqueta. Fica a impressão que é usada. E comprei para presentear. Quero devolve-lá. ,0
25775,"Entrega muito rápida, bem antes do estimado e realmente o que estava demonstrando no site. Muito bom. Excelente tamanho, cor e qualidade.",1
25776,Ok,1
25777,"Muito bom! Recomendo! 
Estão de parabéns entrega no prazo!",1
25778,Ja e a segunda encomenda que não chega na data prevista. A anterior demorou muito e essa ainda não chegou ,0
25779,Gostei bastante muito grande e bonita ,1
25780,"Muito bom recomendo , foi muito fácil de comprar , fui sendo informada de todo processo da compra e chegou muito rápido bem antes do prazo previsto ...",1
25781,Não recebi o relógio digital até a presente data 02/02/2018,0
25782,"excelente indico para todos
",1
25783,"A Encomenda estava com a caixa aberta, mas o produto chegou em perfeito estado.",0
25784,.,1
25785,"Comprei dois cartuchos de impressora no mesmo pedido, paguei pelos os dois é só chegou um cartucho. não consigo falar com ninguém a respeito disso. ",0
25786,"veio funcionando perfeitamente
",1
25787,"Muito bom , veio exatamente como descrito.",1
25788,"Aconteceu uma pequena divergência na entrega, porém consegui resolver juntamente com a loja este atrito. De uma forma geral atendeu minha necessidade. ",0
25789,Produto com qualidade inferior ao que imaginei. E alto valor.,0
25790,Chegou dentro do prazo e bem embalada tudo certo ,1
25791,Recomendo ótimo!!,1
25792,Ótimo entregue bem antes do prazo,1
25793,entrega rápida ...são lindas amei .,1
25794,Recomendo essa loja pra todos. ,1
25795,Produto nunca chegou na unidade da minha cidade.,0
25796,O produto não foi entregue. Tive que retira lo no correio na segunda tentativa porque minguem informou o horário de funcionamento para a retirada do produto. Não fiquei satisfeito com a entrega. ,0
25797,Recomendo pois foi simples comprar e receber meu perfume preferido tranquilamtranquilamente em minha casa e melhor ainda com um preço bom.,1
25798,Produto chegou antes do previsto e possui ótima qualidade. Recomendo.,1
25799,"Entrega antes do prazo, não montei ainda, mas aparentemente é bom.",1
25800,"Muito bom, e chegou antes do prazo",1
25801,"Muito satisfeito estão de parabens,super recomendo",1
25802,"Produto de ótima qualidade,entrega no prazo,preço ótimo,super indico essa loja e o produto.",1
25803,"Achei excelente! Seguro, produto exatamente como está na foto.
Só recomendo encurtar o prazo de entrega, fiquei ansiosa pela mercadoria.",1
25804,O produto tem ótimo acabamento e o valor é o melhor que encontrei. Entrega realizada antes do previsto. ,1
25805,O calor do frete saiu quase a metade do preço do produto. Acho q precisa avaliar esse valor. ,1
25806,MUITO BOM O SERVIÇO,1
25807,"Recebi antes do prazo previsto , recomendo ",1
25808,"Comprei duas unidades e recebi apenas uma com o valor de duas. Até hj espero a resolução do problema e as respostas dos inúmeros e-mail que mandei!
Nota Zero!",0
25809,"Bem expecificado o anúncio, cumpriu o prazo e o produto é o q eu esperava!",1
25810,Os produtos: assento para carro e as mantas chegaram em datas diferentes. Os sapatinhos ainda não chegaram.,0
25811,"Surpreendi com a entrega rápida, produto bonito e muito macio. 













Entrega antes do prazo, produto bonito e macio. Atrás é anti derrapante.



",1
25812,O produto voltou e nem sequer ligaram pra saber como proceder pra mandar novamente ,0
25813,"No anúncio falava que comprando o produto ganharia um brinde. Comprei 2 produtos, mas não recebi qualquer brinde.",0
25814,Eu precisando muito da prancha isso nunca aconteceu comigo sempre comprei em site e sempre chegou antes do vencimento. Desta vez venceu e ñ chegou ainda. Veja os vcs podem fazer.precido do Vale,0
25815,Recomendo com certeza!,1
25816,"Comprei no Rio e mandei entregar no Paraná, chegou bem embalado e antes da data prevista, não vi o produto que só será aberto na noite de Natal, quando farei nova avaliação.",1
25817,"Produto entregue correto, antes do prazo estipulado. Satisfeito.",1
25818,"Produto lindo,adorei!!",1
25819,Recebi o produto porem não gostei ! Ja solicitei devolução mas ate o presente momento nao tive retorno. ,0
25820,Sempre satisfeito ,1
25821,gosto muito de comprar aqui sempre meus produtos chega em dias. ,1
25822,Muito bom 👍🏼??,1
25823,chegou teclado mouse o CPU mas o computador nao,0
25824,"fui bem atendido, é uma empresa séria e profissional
",1
25825,Sem opinião não precisa vocês estão de parabéns,1
25826,"Foi entregue até antes da data prevista, só achei ele muito pequeno. E ficou largo no meu pulso.",0
25827,"Estou insatisfeita pois não recebi o produto que comprei. Comprei um carregador Asus para Zenfone Asus Selfie.
Os cabos que chegaram não serve para o meu celular. ",0
25828,"Satisfeito com produto, preço, prazo de entrega",1
25829,"Produto entregue antes do previsto...
Excelente!!!",1
25830,"por enquanto tudo bem com o produto, nada a reclamar.",1
25831,FOI UMA BOA COMPRA ENTREGUE ANTES DO PRAZO.,1
25832,acompanhei a entrega do produto pelo rastreamento além de demorar demais quando os correios foi entregar o endereço esta errado e ate agora nada de produto.,0
25833,Bom.,1
25834,O lustre veio sem as lâmpadas ,0
25835,Perfeita top só pensei que fosse um pouco maior ,1
25836,Os produtos chegaram dentro do prazo recomendado. Já usei e adorei. ,1
25837,recebí de acordo com o anunciado! ,1
25838,"O produto foi entregue bem antes do prazo,bem embalado e de acordo com as especificaçoes, estou muitissimo satisfeito nota maxima para empresa.",1
25839,Não gostei do produto compro foto nada haver com a mercadoria..Não recomendo...,0
25840,Entrega bem ágil,1
25841,Satisfação com os produtos e tudo entregue no tempo certo. Obrigada!,1
25842,entrega rapida,0
25843,"OK, o produto e exatamente como eu aguardava. Prazo de entrega foi menor que o previsto. Porém, achei o valor do transporte um pouco elevado.",1
25844,"Produto de qualidade conforme anunciado, entrega antes do combinado.",1
25845,mto bom,1
25846,material ruim. sem garantia ,0
25847,"Foi entrege apenas 1 produto e na cor errada, veio branco e eu comprei bege",0
25848,"Infelizmente deixou a desejar, porque paguei 45 reais de entrega. Para ser entregue na minha residência, mas não foi isso que aconteceu. Tive que ir na angencia dos correios pra buscar o meu pedido.",0
25849,O produto e a entrega Superou minhas expectativas.,1
25850,Ótimo produto ...,1
25851,Varias vezes ja comprei e todas tenho que ir buscar nos correios eles não tentao fazer as entregas das lannister obs (so lannister) outra qualquer ou mercado livre chega mais com as lannister não ,0
25852,Produto bom já usei e no momento superou as expectativas.,1
25853,Não gostei porque não chegou e está marcando que chegou ,0
25854,Chegou tão rápido que nem deu tempo de receber o email confirmando o pagamento!,1
25855,Comprei um sling preto e veio um azul. Esperei mais de um mês para que ele chegasse por causa da greve dos correios. Agora terei que esperar mais quantos dias para trocar? Lamentável!,0
25856,Chegou antes do prazo e tudo certo conforme o anúncio.,1
25857,meu produto ainda não chegou e estou chateado pela demora!,0
25858,"Produto muito bonito material muito bom, muito satisfeito com a compra...",1
25859,poderia ter chegado mais rápido,0
25860,"Produto com ótimo acabamento,superou minhas expectativas.Eu recomendo!.",1
25861,Esta é mais uma das mensagens que envio desde 27/04/18. Não recebi minha compra completa. Falta 1(um) cartucho. Justamente o MAIS CARO! O colorido. ,0
25862,super indico... entrega super rápida...,1
25863,Um site que sempre confio para minhas compras. Eu recomendado.,1
25864,Muito bom recomendo,1
25865,Chegou bem antes do prazo e conforme a descrição! Acabamento muito bom e preço melhor que as demais lojas! ,1
25866,Entrega no prazo. Recomendo a baratheon.,1
25867,Produto de qualidade...entrega dentro do prazo e bem embalado.,1
25868,Produto de ótimo qualidade. Compraria novamente com certeza.,1
25869,Devido outros quadros serem grandes preciso devolver ,1
25870,"Eu amei,entregou muito antes da data prevista.Continuem assim!!",1
25871,"Eu recomendo está loja, pela eficiência na entrega",1
25872,"Fiz a compra dessa bomba em uma promoção, porém depois de efetuado o pagamento esperei durante 1 semana até ser notificado o produto não estava mas disponível em estoque. ",0
25873,Serviço e produto ótimos,1
25874,"Chegou bem antes, ainda não testei",1
25875,não recebi...paguei o frete p chegar em casa e nao pra eu ir no correio retirar ...,0
25876,ótimo,1
25877,"O Aparelho é bom, só faltou o fio que liga na eletricidade, vc tem que comprar.
Paguei caro e tenho ainda que comprar fio.",1
25878,Eu recomendo..,1
25879,Muito bom! Recomendo a todos!,1
25880,Foi tudo dentro do esperado!!!,1
25881,Amei!!!!,1
25882,Satisfação garantida,1
25883,Muito bom produto entrega no prazo ,1
25884,"A transação ocorreu normalmente, conforme pedido.",1
25885,Se passaram 2 dias da data da entrega e ainda não recebi a encomenda,0
25886,Uma rede macia e grande. Adorei. Recomendo!!,1
25887,"Estou muito chateado com a minha última compra no site,hoje já é dia 26 e ainda não recebi meu produto.",0
25888,"Recebi o produto de forma correta e antes até da data estipulada, estou muito satisfeito...",1
25889,"Produto foi entregue no prazo previsto, ainda não foi testado para ser avaliado.",0
25890,Chegou antes do programado. Mto bom!!,1
25891,Podia mandar brinde .,1
25892,"Produto entregue no prazo e de excelente qualidade. Para quem dorme de lado, o correto é esse travesseiro, para quem dorme de barriga para cima, o correto é um travesseiro um pouco mais baixo. ",1
25893,Perfeito e foi entregue conforme combinado.Ótimo vendedor.,1
25894,"ainda aquardando o produto não entregue.
causando danos ao meu trabalho !!! lamentavel e ""cabe processo""",0
25895,"Chegou antes do prazo, excelente produto, ainda não usei, mas já vi que vou gostou!",1
25896,Prazo para entrega de 15 dias e mesmo assim não foi entregue! Não comprar dessa loja e a lannister deveria ter maior controle dos parceiros! Tambem é culpada!,0
25897,"mais de 30 dias pra receber essa mercadoria. 
O prazo estava até o dia 11 e até agora nada!!!
Temos protocolo, e-mail... e nenhuma resposta de vocês!
Um absurdo!",0
25898,"O produto não condiz com a descrição. É de baixíssima qualidade para o preço. Coisa da China q custa 10,00 no máximo. Estou solicitando meu dinheiro de volta porém a loja não entra em contato. Péssima",0
25899,"Gostei bastante de comprar na loja , eu recomendaria aos meus amigos a comprar na loja ",1
25900,"Enviado tudo super embaladinho, bem cuidadoso. Material de otima qualidade",1
25901,O produto ainda nao foi entregue. Encontra se em trânsito ainda. Quero saber se ainda vou receber???,0
25902,Mistura super bem... ótimo. ,1
25903,Poderia já vir com adaptador de tomada junto ao cabo USB,1
25904,"Entrega rápida !
tudo certinho !",1
25905,super recomendo,1
25906,Gostei do Relógio que comprei so faltou o manual ,1
25907,"Depois de 3 confirmações que a compra havia sido cancelada, recebi o item e agora pela quinta vez falando com central ao cliente pediram para eu aguardar 2 dias um parecer da loja ",0
